time (sec),mcp9808: 1,tmp36: 0
,temperature C,temperature C
722.0054979324341,16.625,22.005859375
723.0028131008148,16.6875,22.6181640625
724.0056259632111,16.6875,22.6826171875
725.0019071102142,16.6875,22.779296875
726.0027139186859,16.75,22.779296875
727.0041859149933,16.6875,22.84375
728.0011470317841,16.6875,22.650390625
729.0046689510345,16.6875,22.8115234375
730.0030479431152,16.75,22.779296875
731.0061769485474,16.75,22.650390625
732.000433921814,16.75,22.779296875
733.0030219554901,16.75,22.8115234375
734.0015649795532,16.75,22.9404296875
735.0055599212646,16.75,22.7470703125
736.0042550563812,16.8125,22.779296875
737.0024230480194,16.75,22.7470703125
738.002692937851,16.8125,22.8115234375
739.005245923996,16.8125,22.7470703125
740.0042810440063,16.8125,22.71484375
741.0021269321442,16.875,22.779296875
742.0016980171204,16.8125,22.7470703125
743.0049920082092,16.8125,22.7470703125
744.0039150714874,16.8125,22.779296875
745.0015881061554,16.875,22.779296875
746.0010049343109,16.875,22.6181640625
747.0050151348114,16.875,22.7470703125
748.004007101059,16.875,22.779296875
749.0010769367218,16.875,22.779296875
750.0036239624023,16.9375,22.8115234375
751.0052759647369,16.875,22.779296875
752.003436088562,16.875,22.8115234375
753.0011339187622,16.875,22.6826171875
754.0010161399841,16.875,22.7470703125
755.0006239414215,16.875,22.84375
756.0036931037903,16.9375,22.5537109375
757.0003519058228,16.9375,22.84375
758.0002460479736,17.0,22.7470703125
759.0057709217072,16.9375,22.6826171875
760.0049529075623,16.9375,22.7470703125
761.0007619857788,16.9375,22.650390625
762.0057759284973,17.0,22.8115234375
763.0045330524445,16.9375,22.8115234375
764.0015499591827,17.0625,22.779296875
765.005068063736,17.0,22.779296875
766.0047240257263,17.0625,22.8115234375
767.0040349960327,17.0,22.84375
